Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,Kategori,Durasi Langganan (hari),Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_Italy,Country_Mexico,Country_Spain,Country_United Kingdom,Country_United States,Plan Duration_1 Month
2,10,2022-10-31,2023-02-07,34,0,4,1,99,False,False,False,False,False,False,True,False,False,False,True
1,15,2022-11-11,2023-06-29,40,1,3,1,230,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-09-11,2023-01-07,34,0,2,1,118,False,False,False,False,False,True,False,False,False,False,True
1,14,2022-09-11,2023-01-07,27,0,4,1,118,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-07-11,2023-01-07,34,1,2,1,180,False,False,False,False,False,False,False,True,False,False,True
2,13,2022-08-11,2023-06-30,28,1,2,1,323,False,False,False,False,False,False,False,False,False,True,True
2,14,2022-05-11,2023-01-07,37,0,4,1,241,False,False,True,False,False,False,False,False,False,False,True
0,10,2022-10-25,2023-01-07,27,0,1,1,74,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-10-23,2023-02-07,33,0,1,1,107,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-10-20,2023-02-07,42,1,1,1,110,False,False,True,False,False,False,False,False,False,False,True
2,11,2022-10-14,2023-01-07,49,1,3,2,85,False,False,False,False,False,False,False,False,True,False,True
1,13,2022-08-29,2023-06-30,44,1,4,1,305,True,False,False,False,False,False,False,False,False,False,True
0,10,2022-08-18,2023-01-07,47,1,1,1,142,False,False,False,False,True,False,False,False,False,False,True
1,13,2022-08-13,2023-02-07,33,1,1,1,178,False,False,False,True,False,False,False,False,False,False,True
0,11,2022-11-08,2023-02-07,37,1,4,1,91,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-11-08,2023-01-07,35,1,1,1,60,False,False,False,False,False,False,True,False,False,False,True
2,11,2022-06-08,2023-01-07,34,0,3,1,213,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-07-08,2023-02-07,44,1,3,1,214,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-07-18,2023-02-07,29,1,2,1,204,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-07-17,2023-06-30,38,1,3,1,348,False,False,False,False,False,False,False,True,False,False,True
2,14,2022-07-15,2023-02-07,46,1,4,1,207,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-07-14,2023-02-07,29,1,2,1,208,False,False,True,False,False,False,False,False,False,False,True
0,12,2022-06-26,2023-03-07,48,0,4,1,254,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-06-26,2023-06-29,36,1,4,1,368,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-06-22,2023-01-07,43,1,1,1,199,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-06-23,2023-01-07,42,0,4,1,198,False,False,False,False,False,False,False,False,True,False,True
2,10,2022-06-24,2023-02-07,50,1,2,2,228,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-06-26,2023-06-29,39,1,1,1,368,False,False,False,False,True,False,False,False,False,False,True
1,14,2022-06-28,2023-01-07,43,0,1,1,193,False,False,False,True,False,False,False,False,False,False,True
0,10,2022-06-29,2023-02-07,50,0,2,2,223,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-06-26,2023-02-07,51,1,1,2,226,False,False,False,False,False,False,True,False,False,False,True
1,14,2022-06-26,2023-06-30,40,1,2,1,369,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-06-20,2023-06-30,31,1,2,1,375,False,False,False,False,False,True,False,False,False,False,True
1,12,2022-06-18,2023-03-07,39,0,3,1,262,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-06-16,2023-01-07,49,0,2,2,205,False,False,False,False,False,False,False,True,False,False,True
2,10,2022-06-16,2023-06-30,34,0,1,1,379,False,False,False,False,False,False,False,False,False,True,True
2,13,2022-06-17,2023-06-30,38,1,3,1,378,False,False,True,False,False,False,False,False,False,False,True
0,15,2022-06-20,2023-02-07,36,0,1,1,232,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-06-24,2023-01-07,42,0,4,1,197,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-06-27,2023-01-07,50,1,2,2,194,False,False,True,False,False,False,False,False,False,False,True
2,10,2022-02-07,2023-01-07,42,0,1,1,334,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-04-07,2023-02-07,35,0,1,1,306,True,False,False,False,False,False,False,False,False,False,True
0,15,2022-07-15,2023-06-30,46,0,2,1,350,False,False,False,False,True,False,False,False,False,False,True
1,15,2022-07-23,2023-01-07,48,1,1,1,168,False,False,False,True,False,False,False,False,False,False,True
0,12,2022-07-29,2023-01-07,43,0,1,1,162,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-01-08,2023-01-07,51,0,2,2,364,False,False,False,False,False,False,True,False,False,False,True
2,13,2022-12-08,2023-03-07,45,1,4,1,89,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-08-14,2023-06-30,46,1,1,1,320,False,False,False,False,False,True,False,False,False,False,True
1,12,2022-08-16,2023-04-07,42,0,1,1,234,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-08-26,2023-06-30,42,0,3,1,308,False,False,False,False,False,False,False,True,False,False,True
2,13,2022-08-31,2023-03-07,50,1,2,2,188,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-02-09,2023-06-30,28,1,4,1,506,False,False,True,False,False,False,False,False,False,False,True
0,15,2022-03-09,2023-03-07,44,0,2,1,363,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-05-09,2023-01-07,36,1,2,1,243,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-10-09,2023-02-07,37,0,1,1,121,False,False,True,False,False,False,False,False,False,False,True
2,12,2022-09-17,2023-01-07,36,1,3,1,112,False,False,False,False,False,False,False,False,True,False,True
1,13,2022-09-28,2023-03-07,31,1,3,1,160,True,False,False,False,False,False,False,False,False,False,True
0,12,2022-02-10,2023-06-30,36,0,4,1,505,False,False,False,False,True,False,False,False,False,False,True
0,15,2022-05-10,2023-03-07,39,0,1,1,301,False,False,False,True,False,False,False,False,False,False,True
1,11,2022-07-10,2023-06-30,45,0,1,1,355,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-08-10,2023-03-07,29,1,4,1,209,False,False,False,False,False,False,True,False,False,False,True
2,15,2022-08-10,2023-01-07,45,1,3,1,150,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-09-10,2023-03-07,29,1,4,1,178,False,False,False,False,False,True,False,False,False,False,True
1,10,2022-09-10,2023-06-30,28,0,4,1,293,False,False,False,False,False,False,False,True,False,False,True
2,12,2022-10-10,2023-02-07,42,0,4,1,120,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-10-14,2023-01-07,36,0,3,1,85,False,False,False,False,False,False,False,False,False,True,True
2,15,2022-10-16,2023-03-07,39,1,4,1,142,False,False,True,False,False,False,False,False,False,False,True
1,11,2022-10-21,2023-06-29,36,1,4,1,251,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-10-25,2023-01-07,49,1,1,2,74,False,False,False,False,False,False,False,False,False,True,True
1,11,2022-10-30,2023-01-07,32,0,2,1,69,False,False,True,False,False,False,False,False,False,False,True
2,12,2022-10-31,2023-02-07,40,0,3,1,99,False,False,False,False,False,False,False,False,True,False,True
0,12,2022-08-11,2023-01-07,34,1,3,1,149,True,False,False,False,False,False,False,False,False,False,True
2,15,2022-09-11,2023-01-07,35,1,3,1,118,False,False,False,False,True,False,False,False,False,False,True
1,11,2022-07-11,2023-01-07,44,0,4,1,180,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-08-11,2023-03-07,47,0,3,1,208,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-08-11,2023-03-07,33,0,1,1,208,False,False,False,False,False,False,True,False,False,False,True
1,11,2022-10-31,2023-02-07,45,1,2,1,99,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-10-28,2023-01-07,42,0,2,1,71,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-10-25,2023-02-07,46,1,2,1,105,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-10-18,2023-02-07,51,1,2,2,112,False,False,False,False,False,False,False,True,False,False,True
2,15,2022-09-25,2023-02-07,41,0,1,1,135,False,False,False,False,False,False,False,False,False,True,True
2,10,2022-08-26,2023-01-07,50,0,2,2,134,False,False,True,False,False,False,False,False,False,False,True
0,10,2022-08-20,2023-02-07,49,0,3,2,171,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-12-08,2023-03-07,34,0,1,1,89,False,False,False,False,False,False,False,False,False,True,True
0,13,2022-12-08,2023-03-07,38,0,2,1,89,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-11-08,2023-01-07,46,1,4,1,60,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-11-08,2023-02-07,42,1,4,1,91,True,False,False,False,False,False,False,False,False,False,True
0,12,2022-10-08,2023-02-07,46,1,1,1,122,False,False,False,False,True,False,False,False,False,False,True
1,10,2022-07-31,2023-03-07,51,0,4,2,219,False,False,False,True,False,False,False,False,False,False,True
0,12,2022-07-17,2023-06-30,35,1,4,1,348,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-07-15,2023-02-07,34,0,3,1,207,False,False,False,False,False,False,True,False,False,False,True
2,14,2022-05-07,2023-02-07,31,0,1,1,276,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-01-07,2023-03-07,36,0,2,1,424,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-01-07,2023-06-30,28,1,4,1,539,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-06-26,2023-01-07,29,0,3,1,195,False,False,False,False,False,False,False,True,False,False,True
2,12,2022-06-27,2023-02-07,42,0,4,1,225,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-06-28,2023-02-07,35,0,3,1,224,False,False,True,False,False,False,False,False,False,False,True
0,12,2022-06-28,2023-06-30,32,0,1,1,367,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-06-29,2023-01-07,43,0,2,1,192,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-06-26,2023-02-07,29,1,3,1,226,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-06-26,2023-02-07,35,0,2,1,226,False,False,False,False,False,False,False,False,True,False,True
2,14,2022-06-24,2023-06-30,27,0,2,1,371,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-06-21,2023-01-07,38,1,2,1,200,False,False,False,False,True,False,False,False,False,False,True
1,13,2022-06-22,2023-03-07,33,1,4,1,258,False,False,False,True,False,False,False,False,False,False,True
0,11,2022-06-18,2023-02-07,48,1,1,1,234,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-06-18,2023-02-07,51,0,1,2,234,False,False,False,False,False,False,True,False,False,False,True
1,10,2022-06-20,2023-01-07,40,0,3,1,201,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-06-23,2023-03-07,28,1,3,1,257,False,False,False,False,False,True,False,False,False,False,True
1,10,2022-06-26,2023-01-07,46,0,1,1,195,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-02-07,2023-01-07,28,0,2,1,334,False,False,False,False,False,False,False,True,False,False,True
2,12,2022-04-07,2023-01-07,47,1,2,1,275,False,False,False,False,False,False,False,False,False,True,True
2,10,2022-07-07,2023-02-07,47,1,3,1,215,False,False,True,False,False,False,False,False,False,False,True
0,13,2022-07-14,2023-01-07,50,1,3,2,177,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-07-20,2023-01-07,50,0,4,2,171,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-07-23,2023-02-07,29,1,3,1,199,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-07-30,2023-01-07,38,1,2,1,161,False,False,False,False,False,False,False,False,True,False,True
1,11,2022-12-08,2023-03-07,40,0,2,1,89,True,False,False,False,False,False,False,False,False,False,True
0,14,2022-08-14,2023-01-07,43,1,3,1,146,False,False,False,False,True,False,False,False,False,False,True
1,14,2022-08-22,2023-04-07,27,0,3,1,228,False,False,False,True,False,False,False,False,False,False,True
0,10,2022-08-29,2023-06-30,37,0,2,1,305,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-02-09,2023-03-07,30,1,3,1,391,False,False,False,False,False,False,True,False,False,False,True
2,13,2022-03-09,2023-01-07,50,1,1,2,304,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-04-09,2023-04-07,51,1,3,2,363,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-06-09,2023-01-07,37,0,1,1,212,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-10-09,2023-02-07,35,0,2,1,121,False,False,False,False,False,False,False,True,False,False,True
2,12,2022-09-20,2023-01-07,35,1,2,1,109,False,False,False,False,False,False,False,False,False,True,True
1,11,2022-09-26,2023-03-07,46,1,2,1,162,False,False,True,False,False,False,False,False,False,False,True
0,13,2022-04-10,2023-01-07,27,1,2,1,272,False,False,False,False,False,False,False,False,False,True,True
0,13,2022-06-10,2023-03-07,27,1,1,1,270,False,False,False,False,False,False,False,False,False,True,True
0,13,2022-07-10,2023-01-07,39,0,1,1,181,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-08-10,2023-03-07,51,1,2,2,209,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-09-10,2023-01-07,41,1,3,1,119,True,False,False,False,False,False,False,False,False,False,True
0,15,2022-10-10,2023-03-07,30,0,4,1,148,False,False,False,False,True,False,False,False,False,False,True
0,11,2022-10-10,2023-06-30,46,1,1,1,263,False,False,False,True,False,False,False,False,False,False,True
1,14,2022-10-14,2023-02-07,31,1,2,1,116,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-10-15,2023-01-07,49,1,3,2,84,False,False,False,False,False,False,True,False,False,False,True
2,12,2022-10-17,2023-03-07,39,0,2,1,141,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-10-23,2023-01-07,47,1,3,1,76,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-10-27,2023-02-07,36,0,2,1,103,False,False,False,False,False,False,False,True,False,False,True
2,14,2022-10-29,2023-02-07,42,0,2,1,101,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-05-11,2023-02-07,28,0,4,1,272,False,False,False,False,False,False,False,False,False,True,True
2,15,2022-07-11,2023-02-07,43,1,2,1,211,False,False,True,False,False,False,False,False,False,False,True
1,10,2022-08-11,2023-02-07,50,0,1,2,180,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-09-11,2023-01-07,30,0,2,1,118,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-10-11,2023-03-07,34,0,1,1,147,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-02-11,2023-03-07,35,0,1,1,389,False,False,False,False,False,False,False,False,True,False,True
0,11,2022-10-31,2023-02-07,29,1,2,1,99,True,False,False,False,False,False,False,False,False,False,True
2,15,2022-10-29,2023-02-07,33,1,4,1,101,False,False,False,False,True,False,False,False,False,False,True
1,12,2022-10-22,2023-03-07,47,1,1,1,136,False,False,False,True,False,False,False,False,False,False,True
0,14,2022-10-20,2023-02-07,32,0,2,1,110,False,True,False,False,False,False,False,False,False,False,True
2,15,2022-10-21,2023-04-07,34,0,2,1,168,False,False,False,False,False,False,True,False,False,False,True
1,13,2022-10-10,2023-02-07,46,1,4,1,120,False,False,False,False,False,False,False,True,False,False,True
